"SUID","0.001_ 1_corsparcc.txt_present","0.001_ 2_corsparcc.txt(1)_present","Dn-Score (degree corrected)","DyNet Rewiring (Dn-score)","Edge Count","name","selected","shared name"
"51692","false","true","0.5000000000000001","1.0000000000000002","2","Otrad_Otu_00042","false","Otrad_Otu_00042"
"51693","false","true","0.5","0.5","1","Otrad_Otu_00004","false","Otrad_Otu_00004"
"51694","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00219","false","Ftrad_Otu_00219"
"51695","false","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00234","false","Ftrad_Otu_00234"
"51696","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00287","false","Ftrad_Otu_00287"
"51697","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000259","false","BacV5_Otu_000259"
"51698","false","true","0.5","0.5","1","Ftrad_Otu_00157","false","Ftrad_Otu_00157"
"51699","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00232","false","Ftrad_Otu_00232"
"51700","false","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00089","false","Ftrad_Otu_00089"
"51701","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000178","false","BacV5_Otu_000178"
"51702","false","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00165","false","Ftrad_Otu_00165"
"51703","false","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00384","false","Ftrad_Otu_00384"
"51704","false","true","0.5","0.5","1","BacV5_Otu_000128","false","BacV5_Otu_000128"
"51705","false","true","0.5","2.0","4","Ftrad_Otu_00119","false","Ftrad_Otu_00119"
"51706","false","true","0.5","0.5","1","Ftrad_Otu_00380","false","Ftrad_Otu_00380"
"51707","false","true","0.5","4.5","9","BacV5_Otu_000242","false","BacV5_Otu_000242"
"51708","false","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000205","false","BacV5_Otu_000205"
"51709","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000202","false","BacV5_Otu_000202"
"51710","false","true","0.49999999999999994","6.499999999999999","13","Ftrad_Otu_00289","false","Ftrad_Otu_00289"
"51711","false","true","0.5","2.0","4","BacV5_Otu_000266","false","BacV5_Otu_000266"
"51712","false","true","0.5","2.0","4","Ftrad_Otu_00025","false","Ftrad_Otu_00025"
"51713","false","true","0.5","5.5","11","Ftrad_Otu_00141","false","Ftrad_Otu_00141"
"51714","false","true","0.5","11.0","22","Ftrad_Otu_00137","false","Ftrad_Otu_00137"
"51715","false","true","0.5","7.0","14","Ftrad_Otu_00073","false","Ftrad_Otu_00073"
"51716","false","true","0.5000000000000001","4.000000000000001","8","Otrad_Otu_00055","false","Otrad_Otu_00055"
"51717","false","true","0.49999999999999994","11.999999999999998","24","Ftrad_Otu_00368","false","Ftrad_Otu_00368"
"51718","false","true","0.5000000000000001","16.000000000000004","32","Ftrad_Otu_00189","false","Ftrad_Otu_00189"
"51719","false","true","0.49999999999999994","11.499999999999998","23","Ftrad_Otu_00144","false","Ftrad_Otu_00144"
"51720","false","true","0.5","16.5","33","Ftrad_Otu_00124","false","Ftrad_Otu_00124"
"51721","false","true","0.49999999999999994","14.499999999999998","29","Ftrad_Otu_00121","false","Ftrad_Otu_00121"
"51722","false","true","0.5000000000000001","25.000000000000004","50","Ftrad_Otu_00061","false","Ftrad_Otu_00061"
"51723","false","true","0.5000000000000001","29.000000000000004","58","BacV5_Otu_000415","false","BacV5_Otu_000415"
"51724","false","true","0.5","17.5","35","BacV5_Otu_000201","false","BacV5_Otu_000201"
"51725","false","true","0.5000000000000001","3.5000000000000004","7","BacV5_Otu_000190","false","BacV5_Otu_000190"
"51726","false","true","0.49999999999999994","14.499999999999998","29","Ftrad_Otu_00357","false","Ftrad_Otu_00357"
"51727","true","true","0.43750000000000006","3.5000000000000004","8","Otrad_Otu_00030","false","Otrad_Otu_00030"
"51728","false","true","0.5","15.0","30","Ftrad_Otu_00252","false","Ftrad_Otu_00252"
"51729","false","true","0.5000000000000001","9.500000000000002","19","Ftrad_Otu_00084","false","Ftrad_Otu_00084"
"51730","true","true","0.41666666666666674","2.5000000000000004","6","Otrad_Otu_00008","false","Otrad_Otu_00008"
"51731","false","true","0.4999999999999999","18.499999999999996","37","BacV5_Otu_000334","false","BacV5_Otu_000334"
"51732","true","true","0.5","2.0","4","Ftrad_Otu_00070","false","Ftrad_Otu_00070"
"51733","false","true","0.5","17.5","35","BacV5_Otu_000305","false","BacV5_Otu_000305"
"51734","false","true","0.49999999999999994","23.999999999999996","48","BacV5_Otu_000268","false","BacV5_Otu_000268"
"51735","false","true","0.5","16.5","33","BacV5_Otu_000255","false","BacV5_Otu_000255"
"51736","true","true","0.5000000000000001","2.5000000000000004","5","Ftrad_Otu_00050","false","Ftrad_Otu_00050"
"51737","true","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000110","false","BacV5_Otu_000110"
"51738","true","true","0.5000000000000001","3.5000000000000004","7","BacV5_Otu_000124","false","BacV5_Otu_000124"
"51739","true","true","0.5000000000000001","4.000000000000001","8","BacV5_Otu_000093","false","BacV5_Otu_000093"
"51740","true","true","0.4852941176470588","16.5","34","Ftrad_Otu_00122","false","Ftrad_Otu_00122"
"51741","true","true","0.36666666666666664","5.5","15","BacV5_Otu_000132","false","BacV5_Otu_000132"
"51742","true","true","0.37499999999999994","5.999999999999999","16","BacV5_Otu_000113","false","BacV5_Otu_000113"
"51743","true","true","0.45454545454545464","20.000000000000004","44","BacV5_Otu_000102","false","BacV5_Otu_000102"
"51744","true","true","0.4318181818181819","9.500000000000002","22","BacV5_Otu_000119","false","BacV5_Otu_000119"
"51745","true","true","0.4827586206896552","42.0","87","Ftrad_Otu_00059","false","Ftrad_Otu_00059"
"51746","true","true","0.4799999999999999","11.999999999999998","25","BacV5_Otu_000100","false","BacV5_Otu_000100"
"51747","true","true","0.4599999999999999","11.499999999999998","25","BacV5_Otu_000160","false","BacV5_Otu_000160"
"51748","true","true","0.4833333333333333","14.499999999999998","30","BacV5_Otu_000052","false","BacV5_Otu_000052"
"51749","true","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000028","false","BacV5_Otu_000028"
"51750","true","true","0.4864864864864865","18.0","37","BacV5_Otu_000105","false","BacV5_Otu_000105"
"51751","true","true","0.41666666666666674","5.000000000000001","12","BacV5_Otu_000081","false","BacV5_Otu_000081"
"51752","true","true","0.4000000000000001","4.000000000000001","10","BacV5_Otu_000077","false","BacV5_Otu_000077"
"51753","true","true","0.4285714285714285","2.9999999999999996","7","BacV5_Otu_000050","false","BacV5_Otu_000050"
"51754","true","true","0.5","5.5","11","Ftrad_Otu_00033","false","Ftrad_Otu_00033"
"51755","true","true","0.5","10.5","21","BacV5_Otu_000036","false","BacV5_Otu_000036"
"51756","true","true","0.5","5.5","11","Ftrad_Otu_00019","false","Ftrad_Otu_00019"
"51757","true","true","0.4224137931034483","24.5","58","BacV5_Otu_000197","false","BacV5_Otu_000197"
"51758","true","true","0.49218750000000006","31.500000000000004","64","BacV5_Otu_000156","false","BacV5_Otu_000156"
"51759","true","true","0.4577464788732393","32.49999999999999","71","BacV5_Otu_000104","false","BacV5_Otu_000104"
"51760","true","true","0.4594594594594595","17.0","37","BacV5_Otu_000150","false","BacV5_Otu_000150"
"51761","true","true","0.45121951219512185","18.499999999999996","41","BacV5_Otu_000170","false","BacV5_Otu_000170"
"51762","true","true","0.4696969696969697","31.0","66","BacV5_Otu_000158","false","BacV5_Otu_000158"
"51763","true","true","0.45312499999999994","14.499999999999998","32","BacV5_Otu_000098","false","BacV5_Otu_000098"
"51764","true","true","0.4803921568627451","24.5","51","BacV5_Otu_000095","false","BacV5_Otu_000095"
"51765","true","true","0.4583333333333333","22.0","48","BacV5_Otu_000073","false","BacV5_Otu_000073"
"51766","true","true","0.49315068493150677","35.99999999999999","73","BacV5_Otu_000068","false","BacV5_Otu_000068"
"51767","true","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000058","false","BacV5_Otu_000058"
"51768","true","true","0.4636363636363637","25.500000000000004","55","Ftrad_Otu_00017","false","Ftrad_Otu_00017"
"51769","true","true","0.5000000000000001","7.500000000000001","15","BacV5_Otu_000151","false","BacV5_Otu_000151"
"51770","true","true","0.4761904761904763","10.000000000000002","21","BacV5_Otu_000060","false","BacV5_Otu_000060"
"51771","true","true","0.5000000000000001","31.500000000000004","63","BacV5_Otu_000048","false","BacV5_Otu_000048"
"51772","true","true","0.45555555555555555","20.5","45","Ftrad_Otu_00106","false","Ftrad_Otu_00106"
"51773","true","true","0.4838709677419355","15.0","31","Otrad_Otu_00001","false","Otrad_Otu_00001"
"51774","true","true","0.4924242424242423","32.49999999999999","66","Ftrad_Otu_00096","false","Ftrad_Otu_00096"
"51775","true","true","0.46031746031746035","29.000000000000004","63","Ftrad_Otu_00076","false","Ftrad_Otu_00076"
"51776","true","true","0.44285714285714284","31.0","70","Ftrad_Otu_00035","false","Ftrad_Otu_00035"
"51777","true","true","0.42924528301886794","45.5","106","Ftrad_Otu_00031","false","Ftrad_Otu_00031"
"51778","true","true","0.47272727272727266","25.999999999999996","55","Ftrad_Otu_00028","false","Ftrad_Otu_00028"
"51779","true","true","0.45312499999999994","14.499999999999998","32","Ftrad_Otu_00015","false","Ftrad_Otu_00015"
"51780","true","true","0.46","34.5","75","BacV5_Otu_000161","false","BacV5_Otu_000161"
"51781","true","true","0.49444444444444435","44.49999999999999","90","BacV5_Otu_000138","false","BacV5_Otu_000138"
"51782","true","true","0.4861111111111111","35.0","72","BacV5_Otu_000090","false","BacV5_Otu_000090"
"51783","true","true","0.4642857142857143","19.5","42","BacV5_Otu_000076","false","BacV5_Otu_000076"
"51784","true","true","0.4529411764705883","38.50000000000001","85","BacV5_Otu_000069","false","BacV5_Otu_000069"
"51785","true","true","0.46341463414634154","38.00000000000001","82","BacV5_Otu_000065","false","BacV5_Otu_000065"
"51786","true","true","0.39873417721518994","31.500000000000004","79","BacV5_Otu_000062","false","BacV5_Otu_000062"
"51787","true","true","0.49019607843137253","50.0","102","Ftrad_Otu_00136","false","Ftrad_Otu_00136"
"51788","true","true","0.4857142857142857","17.0","35","Ftrad_Otu_00075","false","Ftrad_Otu_00075"
"51789","true","true","0.48214285714285715","13.5","28","BacV5_Otu_000123","false","BacV5_Otu_000123"
"51790","true","true","0.4749999999999999","18.999999999999996","40","BacV5_Otu_000083","false","BacV5_Otu_000083"
"51791","true","true","0.37499999999999994","5.999999999999999","16","BacV5_Otu_000015","false","BacV5_Otu_000015"
"51792","true","true","0.46875","15.0","32","Otrad_Otu_00011","false","Otrad_Otu_00011"
"51793","true","true","0.47674418604651164","20.5","43","Ftrad_Otu_00132","false","Ftrad_Otu_00132"
"51794","true","true","0.4824561403508772","55.0","114","Ftrad_Otu_00099","false","Ftrad_Otu_00099"
"51795","true","true","0.4159999999999999","51.99999999999999","125","Ftrad_Otu_00093","false","Ftrad_Otu_00093"
"51796","true","true","0.5","10.5","21","Ftrad_Otu_00072","false","Ftrad_Otu_00072"
"51797","true","true","0.4818181818181818","26.5","55","Ftrad_Otu_00026","false","Ftrad_Otu_00026"
"51798","true","true","0.4034090909090909","35.5","88","Ftrad_Otu_00020","false","Ftrad_Otu_00020"
"51799","true","true","0.475","28.5","60","Ftrad_Otu_00011","false","Ftrad_Otu_00011"
"51800","true","true","0.4673913043478261","43.0","92","Ftrad_Otu_00001","false","Ftrad_Otu_00001"
"51801","true","true","0.4999999999999999","18.499999999999996","37","BacV5_Otu_000145","false","BacV5_Otu_000145"
"51802","true","true","0.4661016949152542","27.5","59","BacV5_Otu_000107","false","BacV5_Otu_000107"
"51803","true","true","0.44827586206896547","12.999999999999998","29","BacV5_Otu_000101","false","BacV5_Otu_000101"
"51804","true","true","0.484375","31.0","64","BacV5_Otu_000086","false","BacV5_Otu_000086"
"51805","true","true","0.49999999999999994","2.9999999999999996","6","BacV5_Otu_000005","false","BacV5_Otu_000005"
"51806","true","true","0.5","27.0","54","Ftrad_Otu_00187","false","Ftrad_Otu_00187"
"51807","true","true","0.4576271186440678","27.0","59","Ftrad_Otu_00135","false","Ftrad_Otu_00135"
"51808","true","true","0.3915662650602409","32.49999999999999","83","Ftrad_Otu_00067","false","Ftrad_Otu_00067"
"51809","true","true","0.383177570093458","41.00000000000001","107","Ftrad_Otu_00066","false","Ftrad_Otu_00066"
"51810","true","true","0.40853658536585363","33.5","82","Ftrad_Otu_00041","false","Ftrad_Otu_00041"
"51811","true","true","0.45348837209302334","39.00000000000001","86","Ftrad_Otu_00040","false","Ftrad_Otu_00040"
"51812","true","true","0.4999999999999999","18.499999999999996","37","Ftrad_Otu_00027","false","Ftrad_Otu_00027"
"51813","true","true","0.3693181818181817","32.49999999999999","88","Ftrad_Otu_00009","false","Ftrad_Otu_00009"
"51814","true","true","0.45714285714285724","16.000000000000004","35","BacV5_Otu_000203","false","BacV5_Otu_000203"
"51815","true","true","0.3689320388349515","38.00000000000001","103","BacV5_Otu_000143","false","BacV5_Otu_000143"
"51816","true","true","0.43529411764705883","37.0","85","BacV5_Otu_000136","false","BacV5_Otu_000136"
"51817","true","true","0.35714285714285715","27.5","77","BacV5_Otu_000115","false","BacV5_Otu_000115"
"51818","true","true","0.38157894736842113","43.50000000000001","114","BacV5_Otu_000103","false","BacV5_Otu_000103"
"51819","true","true","0.3925233644859813","42.0","107","BacV5_Otu_000092","false","BacV5_Otu_000092"
"51820","true","true","0.443089430894309","54.50000000000001","123","BacV5_Otu_000071","false","BacV5_Otu_000071"
"51821","true","true","0.3347457627118644","39.5","118","BacV5_Otu_000063","false","BacV5_Otu_000063"
"51822","true","true","0.37333333333333335","28.0","75","BacV5_Otu_000059","false","BacV5_Otu_000059"
"51823","true","true","0.3843283582089552","51.5","134","BacV5_Otu_000043","false","BacV5_Otu_000043"
"51824","true","true","0.5","18.0","36","BacV5_Otu_000011","false","BacV5_Otu_000011"
"51825","true","true","0.49375","39.5","80","BacV5_Otu_000008","false","BacV5_Otu_000008"
"51826","true","true","0.4835164835164835","44.0","91","Ftrad_Otu_00216","false","Ftrad_Otu_00216"
"51827","true","true","0.49122807017543857","28.0","57","Ftrad_Otu_00130","false","Ftrad_Otu_00130"
"51828","true","true","0.49333333333333335","37.0","75","Ftrad_Otu_00129","false","Ftrad_Otu_00129"
"51829","true","true","0.4866666666666666","36.49999999999999","75","Ftrad_Otu_00114","false","Ftrad_Otu_00114"
"51830","true","true","0.4879518072289157","40.5","83","Ftrad_Otu_00109","false","Ftrad_Otu_00109"
"51831","true","true","0.4879518072289157","40.5","83","Ftrad_Otu_00101","false","Ftrad_Otu_00101"
"51832","true","true","0.5","8.0","16","Ftrad_Otu_00095","false","Ftrad_Otu_00095"
"51833","true","true","0.47959183673469397","47.00000000000001","98","Ftrad_Otu_00092","false","Ftrad_Otu_00092"
"51834","true","true","0.5000000000000001","56.50000000000001","113","Ftrad_Otu_00080","false","Ftrad_Otu_00080"
"51835","true","true","0.4278846153846153","44.49999999999999","104","Ftrad_Otu_00071","false","Ftrad_Otu_00071"
"51836","true","true","0.4333333333333334","58.50000000000001","135","Ftrad_Otu_00062","false","Ftrad_Otu_00062"
"51837","true","true","0.484","60.5","125","Ftrad_Otu_00060","false","Ftrad_Otu_00060"
"51838","true","true","0.4794520547945205","35.0","73","Ftrad_Otu_00058","false","Ftrad_Otu_00058"
"51839","true","true","0.48181818181818187","53.00000000000001","110","Ftrad_Otu_00057","false","Ftrad_Otu_00057"
"51840","true","true","0.4879518072289157","40.5","83","Ftrad_Otu_00056","false","Ftrad_Otu_00056"
"51841","true","true","0.48290598290598297","56.50000000000001","117","Ftrad_Otu_00048","false","Ftrad_Otu_00048"
"51842","true","true","0.44554455445544555","45.0","101","Ftrad_Otu_00047","false","Ftrad_Otu_00047"
"51843","true","true","0.49264705882352944","33.5","68","Ftrad_Otu_00038","false","Ftrad_Otu_00038"
"51844","true","true","0.48255813953488375","41.5","86","Ftrad_Otu_00034","false","Ftrad_Otu_00034"
"51845","true","true","0.5000000000000001","31.500000000000004","63","Ftrad_Otu_00024","false","Ftrad_Otu_00024"
"51846","true","true","0.44242424242424244","73.0","165","Ftrad_Otu_00018","false","Ftrad_Otu_00018"
"51847","true","true","0.43125","34.5","80","Ftrad_Otu_00016","false","Ftrad_Otu_00016"
"51848","true","true","0.5","40.5","81","Ftrad_Otu_00014","false","Ftrad_Otu_00014"
"51849","true","true","0.4888888888888889","66.0","135","Ftrad_Otu_00013","false","Ftrad_Otu_00013"
"51850","true","true","0.45808383233532923","76.49999999999999","167","Ftrad_Otu_00012","false","Ftrad_Otu_00012"
"51851","true","true","0.43597560975609756","71.5","164","Ftrad_Otu_00005","false","Ftrad_Otu_00005"
"51852","true","true","0.44508670520231214","77.0","173","Ftrad_Otu_00004","false","Ftrad_Otu_00004"
"51853","true","true","0.47315436241610737","70.5","149","BacV5_Otu_000343","false","BacV5_Otu_000343"
"51854","true","true","0.4761904761904763","10.000000000000002","21","BacV5_Otu_000235","false","BacV5_Otu_000235"
"51855","true","true","0.4861111111111111","35.0","72","BacV5_Otu_000213","false","BacV5_Otu_000213"
"51856","true","true","0.45112781954887216","60.0","133","BacV5_Otu_000206","false","BacV5_Otu_000206"
"51857","true","true","0.48373983739837395","59.49999999999999","123","BacV5_Otu_000199","false","BacV5_Otu_000199"
"51858","true","true","0.49586776859504134","60.0","121","BacV5_Otu_000194","false","BacV5_Otu_000194"
"51859","true","true","0.4281767955801105","77.5","181","BacV5_Otu_000191","false","BacV5_Otu_000191"
"51860","true","true","0.5","42.0","84","BacV5_Otu_000175","false","BacV5_Otu_000175"
"51861","true","true","0.42073170731707316","34.5","82","BacV5_Otu_000134","false","BacV5_Otu_000134"
"51862","true","true","0.4823008849557523","54.50000000000001","113","BacV5_Otu_000120","false","BacV5_Otu_000120"
"51863","true","true","0.4858490566037736","51.5","106","BacV5_Otu_000106","false","BacV5_Otu_000106"
"51864","true","true","0.477124183006536","73.0","153","BacV5_Otu_000096","false","BacV5_Otu_000096"
"51865","true","true","0.45","67.5","150","BacV5_Otu_000089","false","BacV5_Otu_000089"
"51866","true","true","0.45895522388059706","61.50000000000001","134","BacV5_Otu_000072","false","BacV5_Otu_000072"
"51867","true","true","0.4946808510638298","46.5","94","BacV5_Otu_000066","false","BacV5_Otu_000066"
