"SUID","0.001_ 2_corsparcc.txt(1)_present","0.001_ 3_corsparcc.txt(1)_present","Dn-Score (degree corrected)","DyNet Rewiring (Dn-score)","Edge Count","name","selected","shared name"
"45565","true","true","0.4836065573770491","29.499999999999996","61","Ftrad_Otu_00009","false","Ftrad_Otu_00009"
"45566","true","true","0.44230769230769224","45.99999999999999","104","Ftrad_Otu_00005","false","Ftrad_Otu_00005"
"45567","true","true","0.4541666666666667","54.50000000000001","120","Ftrad_Otu_00004","false","Ftrad_Otu_00004"
"45568","true","false","0.4999999999999999","18.499999999999996","37","BacV5_Otu_000334","false","BacV5_Otu_000334"
"45569","true","false","0.5","17.5","35","BacV5_Otu_000305","false","BacV5_Otu_000305"
"45570","true","false","0.49999999999999994","23.999999999999996","48","BacV5_Otu_000268","false","BacV5_Otu_000268"
"45571","true","false","0.5","16.5","33","BacV5_Otu_000255","false","BacV5_Otu_000255"
"45572","true","true","0.4666666666666667","28.0","60","BacV5_Otu_000203","false","BacV5_Otu_000203"
"45573","true","false","0.5","17.0","34","BacV5_Otu_000197","false","BacV5_Otu_000197"
"45574","true","true","0.4177631578947368","63.49999999999999","152","BacV5_Otu_000191","false","BacV5_Otu_000191"
"45575","true","true","0.44444444444444436","35.99999999999999","81","BacV5_Otu_000158","false","BacV5_Otu_000158"
"45576","true","true","0.4107142857142857","34.5","84","BacV5_Otu_000143","false","BacV5_Otu_000143"
"45577","true","true","0.40410958904109584","29.499999999999996","73","BacV5_Otu_000115","false","BacV5_Otu_000115"
"45578","true","true","0.48255813953488375","41.5","86","BacV5_Otu_000107","false","BacV5_Otu_000107"
"45579","true","false","0.5","15.0","30","BacV5_Otu_000105","false","BacV5_Otu_000105"
"45580","true","true","0.44444444444444436","35.99999999999999","81","BacV5_Otu_000104","false","BacV5_Otu_000104"
"45581","true","true","0.4375","49.0","112","BacV5_Otu_000103","false","BacV5_Otu_000103"
"45582","true","true","0.47321428571428575","53.00000000000001","112","BacV5_Otu_000098","false","BacV5_Otu_000098"
"45583","true","true","0.4279661016949153","50.5","118","BacV5_Otu_000089","false","BacV5_Otu_000089"
"45584","true","false","0.5","4.5","9","BacV5_Otu_000086","false","BacV5_Otu_000086"
"45585","true","true","0.45283018867924524","47.99999999999999","106","BacV5_Otu_000085","false","BacV5_Otu_000085"
"45586","true","true","0.4428571428571428","15.499999999999998","35","BacV5_Otu_000083","false","BacV5_Otu_000083"
"45587","true","true","0.46938775510204084","23.0","49","BacV5_Otu_000081","false","BacV5_Otu_000081"
"45588","true","true","0.42660550458715596","46.5","109","BacV5_Otu_000072","false","BacV5_Otu_000072"
"45589","true","true","0.4285714285714285","35.99999999999999","84","BacV5_Otu_000071","false","BacV5_Otu_000071"
"45590","true","true","0.41428571428571426","14.499999999999998","35","BacV5_Otu_000069","false","BacV5_Otu_000069"
"45591","true","true","0.40804597701149425","35.5","87","BacV5_Otu_000063","false","BacV5_Otu_000063"
"45592","true","true","0.39843750000000006","25.500000000000004","64","BacV5_Otu_000062","false","BacV5_Otu_000062"
"45593","true","true","0.4235294117647058","35.99999999999999","85","BacV5_Otu_000057","false","BacV5_Otu_000057"
"45594","true","true","0.4611650485436892","47.49999999999999","103","BacV5_Otu_000052","false","BacV5_Otu_000052"
"45595","true","true","0.4172932330827067","55.49999999999999","133","BacV5_Otu_000043","false","BacV5_Otu_000043"
"45596","true","true","0.38848920863309355","54.0","139","BacV5_Otu_000041","false","BacV5_Otu_000041"
"45597","true","true","0.3924050632911392","61.99999999999999","158","BacV5_Otu_000040","false","BacV5_Otu_000040"
"45598","true","true","0.45454545454545453","45.0","99","BacV5_Otu_000034","false","BacV5_Otu_000034"
"45599","true","true","0.40178571428571436","22.500000000000004","56","BacV5_Otu_000033","false","BacV5_Otu_000033"
"45600","true","true","0.4653465346534654","47.00000000000001","101","BacV5_Otu_000030","false","BacV5_Otu_000030"
"45601","true","true","0.40604026845637586","60.5","149","BacV5_Otu_000027","false","BacV5_Otu_000027"
"45602","true","true","0.3854166666666666","18.499999999999996","48","BacV5_Otu_000013","false","BacV5_Otu_000013"
"45603","true","true","0.4196428571428572","47.00000000000001","112","BacV5_Otu_000012","false","BacV5_Otu_000012"
"45604","true","true","0.42857142857142855","42.0","98","BacV5_Otu_000009","false","BacV5_Otu_000009"
"45605","true","true","0.39772727272727265","52.49999999999999","132","BacV5_Otu_000004","false","BacV5_Otu_000004"
"45606","true","true","0.4159999999999999","51.99999999999999","125","BacV5_Otu_000006","false","BacV5_Otu_000006"
"45607","true","false","0.5000000000000001","4.000000000000001","8","Ftrad_Otu_00136","false","Ftrad_Otu_00136"
"45608","true","true","0.4888888888888889","22.0","45","Ftrad_Otu_00002","false","Ftrad_Otu_00002"
"45609","true","false","0.5","18.0","36","BacV5_Otu_000289","false","BacV5_Otu_000289"
"45610","true","false","0.5","22.0","44","BacV5_Otu_000225","false","BacV5_Otu_000225"
"45611","true","true","0.41666666666666674","20.000000000000004","48","BacV5_Otu_000196","false","BacV5_Otu_000196"
"45612","true","true","0.4230769230769231","11.0","26","BacV5_Otu_000134","false","BacV5_Otu_000134"
"45613","true","true","0.42","10.5","25","BacV5_Otu_000053","false","BacV5_Otu_000053"
"45614","true","true","0.4285714285714285","2.9999999999999996","7","BacV5_Otu_000036","false","BacV5_Otu_000036"
"45615","true","true","0.41666666666666674","7.500000000000001","18","BacV5_Otu_000014","false","BacV5_Otu_000014"
"45616","true","true","0.47959183673469385","23.5","49","BacV5_Otu_000010","false","BacV5_Otu_000010"
"45617","true","true","0.38636363636363635","8.5","22","BacV5_Otu_000002","false","BacV5_Otu_000002"
"45618","true","true","0.4473684210526316","17.0","38","BacV5_Otu_000007","false","BacV5_Otu_000007"
"47961","false","true","0.5","5.5","11","BacV5_Otu_000121","false","BacV5_Otu_000121"
"47962","false","true","0.5","28.5","57","BacV5_Otu_000172","false","BacV5_Otu_000172"
"47963","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00163","false","Ftrad_Otu_00163"
"47964","false","true","0.5","2.0","4","Otrad_Otu_00147","false","Otrad_Otu_00147"
"47965","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00185","false","Ftrad_Otu_00185"
"47966","false","true","0.5","0.5","1","Ftrad_Otu_00045","false","Ftrad_Otu_00045"
"47967","false","true","0.5","0.5","1","BacV5_Otu_000341","false","BacV5_Otu_000341"
"47968","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000288","false","BacV5_Otu_000288"
"47969","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000262","false","BacV5_Otu_000262"
"47970","false","true","0.5","7.0","14","Ftrad_Otu_00235","false","Ftrad_Otu_00235"
"47971","false","true","0.5","0.5","1","BacV5_Otu_000277","false","BacV5_Otu_000277"
"47972","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000425","false","BacV5_Otu_000425"
"47973","false","true","0.5","2.0","4","BacV5_Otu_000389","false","BacV5_Otu_000389"
"47974","false","true","0.5","0.5","1","BacV5_Otu_000258","false","BacV5_Otu_000258"
"47975","false","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00502","false","Ftrad_Otu_00502"
"47976","false","true","0.5","0.5","1","BacV5_Otu_000186","false","BacV5_Otu_000186"
"47977","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000519","false","BacV5_Otu_000519"
"47978","false","true","0.5","0.5","1","BacV5_Otu_000366","false","BacV5_Otu_000366"
"47979","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000297","false","BacV5_Otu_000297"
"47980","false","true","0.5","2.0","4","BacV5_Otu_000214","false","BacV5_Otu_000214"
"47981","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000212","false","BacV5_Otu_000212"
"47982","false","true","0.5000000000000001","3.5000000000000004","7","Ftrad_Otu_00224","false","Ftrad_Otu_00224"
"47983","false","true","0.5","0.5","1","Ftrad_Otu_00088","false","Ftrad_Otu_00088"
"47984","false","true","0.5","2.0","4","Ftrad_Otu_00126","false","Ftrad_Otu_00126"
"47985","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000386","false","BacV5_Otu_000386"
"47986","false","true","0.5000000000000001","3.5000000000000004","7","Ftrad_Otu_00414","false","Ftrad_Otu_00414"
"47987","false","true","0.5","0.5","1","BacV5_Otu_000204","false","BacV5_Otu_000204"
"47988","false","true","0.49999999999999994","14.499999999999998","29","BacV5_Otu_000478","false","BacV5_Otu_000478"
"47989","false","true","0.5","0.5","1","BacV5_Otu_000147","false","BacV5_Otu_000147"
"47990","false","true","0.5","2.0","4","BacV5_Otu_000231","false","BacV5_Otu_000231"
"47991","false","true","0.5000000000000001","2.5000000000000004","5","Otrad_Otu_00034","false","Otrad_Otu_00034"
"47992","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00343","false","Ftrad_Otu_00343"
"47993","false","true","0.5","0.5","1","Ftrad_Otu_00111","false","Ftrad_Otu_00111"
"47994","false","true","0.5","5.5","11","BacV5_Otu_000222","false","BacV5_Otu_000222"
"47995","false","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00051","false","Ftrad_Otu_00051"
"47996","false","true","0.5","0.5","1","BacV5_Otu_000174","false","BacV5_Otu_000174"
"47997","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000438","false","BacV5_Otu_000438"
"47998","false","true","0.5","17.0","34","Ftrad_Otu_00174","false","Ftrad_Otu_00174"
"47999","false","true","0.5","4.5","9","BacV5_Otu_000230","false","BacV5_Otu_000230"
"48000","false","true","0.5","23.5","47","BacV5_Otu_000658","false","BacV5_Otu_000658"
"48001","false","true","0.49999999999999994","12.999999999999998","26","BacV5_Otu_000330","false","BacV5_Otu_000330"
"48002","false","true","0.5","16.5","33","BacV5_Otu_000169","false","BacV5_Otu_000169"
"48003","false","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000163","false","BacV5_Otu_000163"
"48004","false","true","0.5","0.5","1","BacV5_Otu_000485","false","BacV5_Otu_000485"
"48005","false","true","0.5","8.5","17","BacV5_Otu_000319","false","BacV5_Otu_000319"
"48006","false","true","0.49999999999999994","11.999999999999998","24","BacV5_Otu_000183","false","BacV5_Otu_000183"
"48007","false","true","0.49999999999999994","11.999999999999998","24","BacV5_Otu_000176","false","BacV5_Otu_000176"
"48008","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000037","false","BacV5_Otu_000037"
"48009","false","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000116","false","BacV5_Otu_000116"
"48010","false","true","0.5000000000000001","7.500000000000001","15","Ftrad_Otu_00172","false","Ftrad_Otu_00172"
"48011","false","true","0.49999999999999994","25.999999999999996","52","Ftrad_Otu_00356","false","Ftrad_Otu_00356"
"48012","false","true","0.5","8.0","16","BacV5_Otu_000373","false","BacV5_Otu_000373"
"48013","false","true","0.5","11.0","22","BacV5_Otu_000315","false","BacV5_Otu_000315"
"48014","false","true","0.5","11.0","22","BacV5_Otu_000294","false","BacV5_Otu_000294"
"48015","false","true","0.49999999999999994","11.999999999999998","24","BacV5_Otu_000275","false","BacV5_Otu_000275"
"48016","false","true","0.5","12.5","25","BacV5_Otu_000207","false","BacV5_Otu_000207"
"48017","false","true","0.5","13.5","27","BacV5_Otu_000192","false","BacV5_Otu_000192"
"48018","false","true","0.4999999999999999","18.999999999999996","38","BacV5_Otu_000168","false","BacV5_Otu_000168"
"48019","false","true","0.5","17.5","35","BacV5_Otu_000144","false","BacV5_Otu_000144"
"48020","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000133","false","BacV5_Otu_000133"
"48021","false","true","0.5","20.5","41","Ftrad_Otu_00170","false","Ftrad_Otu_00170"
"48022","false","true","0.5","12.5","25","Ftrad_Otu_00036","false","Ftrad_Otu_00036"
"48023","false","true","0.5","5.5","11","Ftrad_Otu_00023","false","Ftrad_Otu_00023"
"48024","false","true","0.5","2.0","4","BacV5_Otu_000254","false","BacV5_Otu_000254"
"48025","false","true","0.5","27.5","55","BacV5_Otu_000164","false","BacV5_Otu_000164"
"48026","false","true","0.5","22.0","44","BacV5_Otu_000142","false","BacV5_Otu_000142"
"48027","false","true","0.5","41.5","83","BacV5_Otu_000149","false","BacV5_Otu_000149"
"48028","false","true","0.5","0.5","1","BacV5_Otu_000016","false","BacV5_Otu_000016"
"48029","false","true","0.5","17.0","34","BacV5_Otu_000440","false","BacV5_Otu_000440"
"48030","false","true","0.5","7.0","14","BacV5_Otu_000354","false","BacV5_Otu_000354"
"48031","false","true","0.5000000000000001","7.500000000000001","15","BacV5_Otu_000195","false","BacV5_Otu_000195"
"48032","false","true","0.5000000000000001","10.000000000000002","20","Ftrad_Otu_00029","false","Ftrad_Otu_00029"
"48033","false","true","0.5","15.0","30","Ftrad_Otu_00021","false","Ftrad_Otu_00021"
"48034","false","true","0.4999999999999999","8.999999999999998","18","Ftrad_Otu_00087","false","Ftrad_Otu_00087"
"48035","false","true","0.5","23.0","46","BacV5_Otu_000573","false","BacV5_Otu_000573"
"48036","false","true","0.4999999999999999","36.49999999999999","73","BacV5_Otu_000409","false","BacV5_Otu_000409"
"48037","false","true","0.5000000000000001","20.000000000000004","40","BacV5_Otu_000285","false","BacV5_Otu_000285"
"48038","false","true","0.49999999999999994","29.499999999999996","59","BacV5_Otu_000200","false","BacV5_Otu_000200"
"48039","false","true","0.4999999999999999","18.499999999999996","37","Ftrad_Otu_00085","false","Ftrad_Otu_00085"
"48040","false","true","0.5","4.5","9","Ftrad_Otu_00082","false","Ftrad_Otu_00082"
"48041","false","true","0.5000000000000001","25.000000000000004","50","Ftrad_Otu_00278","false","Ftrad_Otu_00278"
"48042","false","true","0.4999999999999999","18.999999999999996","38","Ftrad_Otu_00251","false","Ftrad_Otu_00251"
"48043","false","true","0.5000000000000001","30.000000000000004","60","Ftrad_Otu_00064","false","Ftrad_Otu_00064"
"48044","false","true","0.5","19.5","39","Ftrad_Otu_00052","false","Ftrad_Otu_00052"
"48045","false","true","0.4999999999999999","35.99999999999999","72","Ftrad_Otu_00008","false","Ftrad_Otu_00008"
"48046","false","true","0.49999999999999994","11.499999999999998","23","BacV5_Otu_000706","false","BacV5_Otu_000706"
"48047","false","true","0.5000000000000001","30.000000000000004","60","BacV5_Otu_000558","false","BacV5_Otu_000558"
"48048","false","true","0.5","8.5","17","BacV5_Otu_000406","false","BacV5_Otu_000406"
"48049","false","true","0.5","16.5","33","BacV5_Otu_000351","false","BacV5_Otu_000351"
"48050","false","true","0.5000000000000001","31.500000000000004","63","BacV5_Otu_000310","false","BacV5_Otu_000310"
"48051","false","true","0.5000000000000001","10.000000000000002","20","BacV5_Otu_000308","false","BacV5_Otu_000308"
"48052","false","true","0.5","27.5","55","BacV5_Otu_000292","false","BacV5_Otu_000292"
"48053","false","true","0.5000000000000001","25.500000000000004","51","BacV5_Otu_000253","false","BacV5_Otu_000253"
"48054","false","true","0.4999999999999999","8.999999999999998","18","BacV5_Otu_000226","false","BacV5_Otu_000226"
"48055","false","true","0.5","23.0","46","BacV5_Otu_000224","false","BacV5_Otu_000224"
"48056","false","true","0.5","16.5","33","BacV5_Otu_000223","false","BacV5_Otu_000223"
"48057","false","true","0.5000000000000001","33.00000000000001","66","BacV5_Otu_000209","false","BacV5_Otu_000209"
"48058","false","true","0.49999999999999994","14.499999999999998","29","BacV5_Otu_000187","false","BacV5_Otu_000187"
"48059","false","true","0.5000000000000001","30.000000000000004","60","BacV5_Otu_000173","false","BacV5_Otu_000173"
"48060","false","true","0.49999999999999994","14.499999999999998","29","BacV5_Otu_000152","false","BacV5_Otu_000152"
"48061","false","true","0.49999999999999994","15.499999999999998","31","BacV5_Otu_000080","false","BacV5_Otu_000080"
"48062","false","true","0.5000000000000001","5.000000000000001","10","BacV5_Otu_000075","false","BacV5_Otu_000075"
"48063","false","true","0.5","10.5","21","Otrad_Otu_00126","false","Otrad_Otu_00126"
"48064","false","true","0.5000000000000001","29.000000000000004","58","Ftrad_Otu_00167","false","Ftrad_Otu_00167"
"48065","false","true","0.5","22.0","44","Ftrad_Otu_00158","false","Ftrad_Otu_00158"
"48066","false","true","0.5","15.0","30","Ftrad_Otu_00139","false","Ftrad_Otu_00139"
"48067","false","true","0.5","49.5","99","BacV5_Otu_001164","false","BacV5_Otu_001164"
"48068","false","true","0.5","32.0","64","BacV5_Otu_000614","false","BacV5_Otu_000614"
"48069","false","true","0.5","21.0","42","BacV5_Otu_000583","false","BacV5_Otu_000583"
"48070","false","true","0.49999999999999994","29.499999999999996","59","BacV5_Otu_000518","false","BacV5_Otu_000518"
"48071","false","true","0.49999999999999994","29.499999999999996","59","BacV5_Otu_000437","false","BacV5_Otu_000437"
"48072","false","true","0.5","28.0","56","BacV5_Otu_000382","false","BacV5_Otu_000382"
"48073","false","true","0.49999999999999994","30.499999999999996","61","BacV5_Otu_000357","false","BacV5_Otu_000357"
"48074","false","true","0.5","28.5","57","BacV5_Otu_000312","false","BacV5_Otu_000312"
"48075","false","true","0.5000000000000001","22.500000000000004","45","BacV5_Otu_000304","false","BacV5_Otu_000304"
"48076","false","true","0.5000000000000001","25.500000000000004","51","BacV5_Otu_000269","false","BacV5_Otu_000269"
"48077","false","true","0.5","27.0","54","BacV5_Otu_000219","false","BacV5_Otu_000219"
"48078","false","true","0.4999999999999999","36.49999999999999","73","BacV5_Otu_000177","false","BacV5_Otu_000177"
"48079","false","true","0.5000000000000001","33.00000000000001","66","BacV5_Otu_000166","false","BacV5_Otu_000166"
"48080","false","true","0.5","15.0","30","BacV5_Otu_000154","false","BacV5_Otu_000154"
"48081","false","true","0.5","35.5","71","BacV5_Otu_000141","false","BacV5_Otu_000141"
"48082","false","true","0.5","8.0","16","BacV5_Otu_000137","false","BacV5_Otu_000137"
"48083","false","true","0.5","42.0","84","BacV5_Otu_000131","false","BacV5_Otu_000131"
"48084","false","true","0.5","27.5","55","BacV5_Otu_000130","false","BacV5_Otu_000130"
"48085","false","true","0.49999999999999994","21.499999999999996","43","BacV5_Otu_000088","false","BacV5_Otu_000088"
"48086","false","true","0.5000000000000001","47.00000000000001","94","BacV5_Otu_000056","false","BacV5_Otu_000056"
"48087","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000055","false","BacV5_Otu_000055"
"48088","false","true","0.5","35.5","71","Ftrad_Otu_00213","false","Ftrad_Otu_00213"
"48089","false","true","0.5","13.5","27","Ftrad_Otu_00194","false","Ftrad_Otu_00194"
"48090","false","true","0.5000000000000001","29.000000000000004","58","BacV5_Otu_000338","false","BacV5_Otu_000338"
"48091","false","true","0.4999999999999999","36.49999999999999","73","BacV5_Otu_000237","false","BacV5_Otu_000237"
"48092","false","true","0.5","26.5","53","BacV5_Otu_000189","false","BacV5_Otu_000189"
"48093","false","true","0.49999999999999994","30.499999999999996","61","BacV5_Otu_000171","false","BacV5_Otu_000171"
"48094","false","true","0.5000000000000001","47.00000000000001","94","BacV5_Otu_000097","false","BacV5_Otu_000097"
"48095","false","true","0.5","44.0","88","BacV5_Otu_000477","false","BacV5_Otu_000477"
"48096","false","true","0.5","7.0","14","BacV5_Otu_000122","false","BacV5_Otu_000122"
"48097","false","true","0.5","10.5","21","BacV5_Otu_000003","false","BacV5_Otu_000003"
